order_date,product_id,warehouse_id,units_ordered,unit_cost
2026-06-27,IC005,CW02,36,2.02
2026-06-27,IC005,CW03,43,2.02
2026-06-27,IC005,CW04,37,2.02
2026-06-27,IC005,CW05,28,2.02
2026-06-27,IC006,CW01,41,3.1
2026-06-27,IC006,CW02,33,3.1
2026-06-27,IC006,CW03,52,3.1
2026-06-27,IC006,CW04,26,3.1
2026-06-27,IC006,CW05,27,3.1
2026-06-27,IC007,CW01,30,5.07
2026-06-27,IC007,CW02,49,5.07
2026-06-27,IC007,CW03,37,5.07
2026-06-27,IC007,CW04,34,5.07
2026-06-27,IC007,CW05,24,5.07
2026-06-27,IC008,CW01,30,2.75
2026-06-27,IC008,CW02,28,2.75
2026-06-27,IC008,CW03,54,2.75
2026-06-27,IC008,CW04,48,2.75
2026-06-27,IC008,CW05,29,2.75
2026-06-27,IC009,CW01,30,1.44
2026-06-27,IC009,CW02,33,1.44
2026-06-27,IC009,CW03,53,1.44
2026-06-27,IC009,CW04,27,1.44
2026-06-27,IC009,CW05,37,1.44
2026-06-27,IC010,CW01,36,5.79
2026-06-27,IC010,CW02,33,5.79
2026-06-27,IC010,CW03,36,5.79
2026-06-27,IC010,CW04,37,5.79
2026-06-27,IC010,CW05,37,5.79
2026-06-27,IC011,CW01,52,3.13
2026-06-27,IC011,CW02,34,3.13
2026-06-27,IC011,CW03,27,3.13
2026-06-27,IC011,CW04,42,3.13
2026-06-27,IC011,CW05,45,3.13
2026-06-27,IC012,CW01,23,4.92
2026-06-27,IC012,CW02,44,4.92
2026-06-27,IC012,CW03,51,4.92
2026-06-27,IC012,CW04,46,4.92
2026-06-27,IC012,CW05,35,4.92
2026-06-27,IC013,CW01,39,2.5
2026-06-27,IC013,CW02,33,2.5
2026-06-27,IC013,CW03,41,2.5
2026-06-27,IC013,CW04,23,2.5
2026-06-27,IC013,CW05,24,2.5
2026-06-27,IC014,CW01,38,4.59
2026-06-27,IC014,CW02,30,4.59
2026-06-27,IC014,CW03,52,4.59
2026-06-27,IC014,CW04,26,4.59
2026-06-27,IC014,CW05,36,4.59
2026-06-27,IC015,CW01,38,5.31
2026-06-27,IC015,CW02,30,5.31
2026-06-27,IC015,CW03,45,5.31
2026-06-27,IC015,CW04,30,5.31
2026-06-27,IC015,CW05,37,5.31
2026-06-27,IC016,CW01,36,1.55
2026-06-27,IC016,CW02,12,1.55
2026-06-27,IC016,CW03,35,1.55
2026-06-27,IC016,CW04,33,1.55
2026-06-27,IC016,CW05,39,1.55
2026-06-27,IC017,CW01,19,3.3
2026-06-27,IC017,CW02,51,3.3
2026-06-27,IC017,CW03,40,3.3
2026-06-27,IC017,CW04,39,3.3
2026-06-27,IC017,CW05,42,3.3
2026-06-27,IC018,CW01,44,5.15
2026-06-27,IC018,CW02,57,5.15
2026-06-27,IC018,CW03,36,5.15
2026-06-27,IC018,CW04,54,5.15
2026-06-27,IC018,CW05,43,5.15
2026-06-27,IC019,CW01,38,3.32
2026-06-27,IC019,CW02,25,3.32
2026-06-27,IC019,CW03,52,3.32
2026-06-27,IC019,CW04,56,3.32
2026-06-27,IC019,CW05,42,3.32
2026-06-27,IC020,CW01,32,1.45
2026-06-27,IC020,CW02,30,1.45
2026-06-27,IC020,CW03,21,1.45
2026-06-27,IC020,CW04,37,1.45
2026-06-27,IC020,CW05,58,1.45
2026-06-27,IC021,CW01,33,3.44
2026-06-27,IC021,CW02,52,3.44
2026-06-27,IC021,CW03,37,3.44
2026-06-27,IC021,CW04,30,3.44
2026-06-27,IC021,CW05,17,3.44
2026-06-27,IC022,CW01,36,3.68
2026-06-27,IC022,CW02,45,3.68
2026-06-27,IC022,CW03,41,3.68
2026-06-27,IC022,CW04,27,3.68
2026-06-27,IC022,CW05,30,3.68
2026-06-28,IC001,CW01,36,1.94
2026-06-28,IC001,CW02,46,1.94
2026-06-28,IC001,CW03,29,1.94
2026-06-28,IC001,CW04,43,1.94
2026-06-28,IC001,CW05,48,1.94
2026-06-28,IC002,CW01,34,1.37
2026-06-28,IC002,CW02,42,1.37
2026-06-28,IC002,CW03,52,1.37
2026-06-28,IC002,CW04,39,1.37
2026-06-28,IC002,CW05,35,1.37
2026-06-28,IC003,CW01,34,1.34
2026-06-28,IC003,CW02,28,1.34
2026-06-28,IC003,CW03,44,1.34
2026-06-28,IC003,CW04,32,1.34
2026-06-28,IC003,CW05,37,1.34
2026-06-28,IC004,CW01,38,4.32
2026-06-28,IC004,CW02,43,4.32
2026-06-28,IC004,CW03,44,4.32
2026-06-28,IC004,CW04,36,4.32
2026-06-28,IC004,CW05,27,4.32
2026-06-28,IC005,CW01,44,2.02
2026-06-28,IC005,CW02,37,2.02
2026-06-28,IC005,CW03,19,2.02
2026-06-28,IC005,CW04,36,2.02
2026-06-28,IC005,CW05,43,2.02
2026-06-28,IC006,CW01,38,3.1
2026-06-28,IC006,CW02,42,3.1
2026-06-28,IC006,CW03,23,3.1
2026-06-28,IC006,CW04,39,3.1
2026-06-28,IC006,CW05,32,3.1
2026-06-28,IC007,CW01,48,5.07
2026-06-28,IC007,CW02,42,5.07
2026-06-28,IC007,CW03,44,5.07
2026-06-28,IC007,CW04,48,5.07
2026-06-28,IC007,CW05,42,5.07
2026-06-28,IC008,CW01,34,2.75
2026-06-28,IC008,CW02,28,2.75
2026-06-28,IC008,CW03,42,2.75
2026-06-28,IC008,CW04,39,2.75
2026-06-28,IC008,CW05,37,2.75
2026-06-28,IC009,CW01,29,1.44
2026-06-28,IC009,CW02,37,1.44
2026-06-28,IC009,CW03,46,1.44
2026-06-28,IC009,CW04,50,1.44
2026-06-28,IC009,CW05,27,1.44
2026-06-28,IC010,CW01,61,5.79
2026-06-28,IC010,CW02,37,5.79
2026-06-28,IC010,CW03,45,5.79
2026-06-28,IC010,CW04,40,5.79
2026-06-28,IC010,CW05,48,5.79
2026-06-28,IC011,CW01,42,3.13
2026-06-28,IC011,CW02,31,3.13
2026-06-28,IC011,CW03,38,3.13
2026-06-28,IC011,CW04,34,3.13
2026-06-28,IC011,CW05,38,3.13
2026-06-28,IC012,CW01,41,4.92
2026-06-28,IC012,CW02,49,4.92
2026-06-28,IC012,CW03,25,4.92
2026-06-28,IC012,CW04,44,4.92
2026-06-28,IC012,CW05,59,4.92
2026-06-28,IC013,CW01,33,2.5
2026-06-28,IC013,CW02,31,2.5
2026-06-28,IC013,CW03,55,2.5
2026-06-28,IC013,CW04,38,2.5
2026-06-28,IC013,CW05,42,2.5
2026-06-28,IC014,CW01,36,4.59
2026-06-28,IC014,CW02,25,4.59
2026-06-28,IC014,CW03,56,4.59
2026-06-28,IC014,CW04,37,4.59
2026-06-28,IC014,CW05,44,4.59
2026-06-28,IC015,CW01,38,5.31
2026-06-28,IC015,CW02,47,5.31
2026-06-28,IC015,CW03,40,5.31
2026-06-28,IC015,CW04,25,5.31
2026-06-28,IC015,CW05,35,5.31
2026-06-28,IC016,CW01,44,1.55
2026-06-28,IC016,CW02,53,1.55
2026-06-28,IC016,CW03,38,1.55
2026-06-28,IC016,CW04,39,1.55
2026-06-28,IC016,CW05,45,1.55
2026-06-28,IC017,CW01,42,3.3
2026-06-28,IC017,CW02,44,3.3
2026-06-28,IC017,CW03,41,3.3
2026-06-28,IC017,CW04,35,3.3
2026-06-28,IC017,CW05,29,3.3
2026-06-28,IC018,CW01,43,5.15
2026-06-28,IC018,CW02,40,5.15
2026-06-28,IC018,CW03,45,5.15
2026-06-28,IC018,CW04,37,5.15
2026-06-28,IC018,CW05,41,5.15
2026-06-28,IC019,CW01,25,3.32
2026-06-28,IC019,CW02,19,3.32
2026-06-28,IC019,CW03,34,3.32
2026-06-28,IC019,CW04,31,3.32
2026-06-28,IC019,CW05,46,3.32
2026-06-28,IC020,CW01,30,1.45
2026-06-28,IC020,CW02,54,1.45
2026-06-28,IC020,CW03,34,1.45
2026-06-28,IC020,CW04,50,1.45
2026-06-28,IC020,CW05,52,1.45
2026-06-28,IC021,CW01,31,3.44
2026-06-28,IC021,CW02,51,3.44
2026-06-28,IC021,CW03,45,3.44
2026-06-28,IC021,CW04,41,3.44
2026-06-28,IC021,CW05,37,3.44
2026-06-28,IC022,CW01,43,3.68
2026-06-28,IC022,CW02,45,3.68
2026-06-28,IC022,CW03,34,3.68
2026-06-28,IC022,CW04,42,3.68
2026-06-28,IC022,CW05,40,3.68
2026-06-29,IC001,CW01,29,1.94
2026-06-29,IC001,CW02,35,1.94
2026-06-29,IC001,CW03,35,1.94
2026-06-29,IC001,CW04,31,1.94
2026-06-29,IC001,CW05,22,1.94
2026-06-29,IC002,CW01,38,1.37
2026-06-29,IC002,CW02,25,1.37
2026-06-29,IC002,CW03,25,1.37
2026-06-29,IC002,CW04,24,1.37
2026-06-29,IC002,CW05,31,1.37
2026-06-29,IC003,CW01,16,1.34
2026-06-29,IC003,CW02,34,1.34
2026-06-29,IC003,CW03,12,1.34
2026-06-29,IC003,CW04,19,1.34
2026-06-29,IC003,CW05,33,1.34
2026-06-29,IC004,CW01,34,4.32
2026-06-29,IC004,CW02,25,4.32
2026-06-29,IC004,CW03,28,4.32
2026-06-29,IC004,CW04,35,4.32
2026-06-29,IC004,CW05,23,4.32
2026-06-29,IC005,CW01,12,2.02
2026-06-29,IC005,CW02,36,2.02
2026-06-29,IC005,CW03,35,2.02
2026-06-29,IC005,CW04,26,2.02
2026-06-29,IC005,CW05,33,2.02
2026-06-29,IC006,CW01,29,3.1
2026-06-29,IC006,CW02,37,3.1
2026-06-29,IC006,CW03,35,3.1
2026-06-29,IC006,CW04,38,3.1
2026-06-29,IC006,CW05,29,3.1
2026-06-29,IC007,CW01,22,5.07
2026-06-29,IC007,CW02,28,5.07
2026-06-29,IC007,CW03,24,5.07
2026-06-29,IC007,CW04,26,5.07
2026-06-29,IC007,CW05,32,5.07
2026-06-29,IC008,CW01,21,2.75
2026-06-29,IC008,CW02,21,2.75
2026-06-29,IC008,CW03,30,2.75
2026-06-29,IC008,CW04,18,2.75
2026-06-29,IC008,CW05,25,2.75
2026-06-29,IC009,CW01,23,1.44
2026-06-29,IC009,CW02,44,1.44
2026-06-29,IC009,CW03,25,1.44
2026-06-29,IC009,CW04,28,1.44
2026-06-29,IC009,CW05,33,1.44
2026-06-29,IC010,CW01,29,5.79
2026-06-29,IC010,CW02,38,5.79
2026-06-29,IC010,CW03,32,5.79
2026-06-29,IC010,CW04,52,5.79
2026-06-29,IC010,CW05,33,5.79
2026-06-29,IC011,CW01,27,3.13
2026-06-29,IC011,CW02,31,3.13
2026-06-29,IC011,CW03,13,3.13
2026-06-29,IC011,CW04,19,3.13
2026-06-29,IC011,CW05,22,3.13
2026-06-29,IC012,CW01,24,4.92
2026-06-29,IC012,CW02,33,4.92
2026-06-29,IC012,CW03,26,4.92
2026-06-29,IC012,CW04,33,4.92
2026-06-29,IC012,CW05,30,4.92
2026-06-29,IC013,CW01,15,2.5
2026-06-29,IC013,CW02,28,2.5
2026-06-29,IC013,CW03,23,2.5
2026-06-29,IC013,CW04,26,2.5
2026-06-29,IC013,CW05,30,2.5
2026-06-29,IC014,CW01,26,4.59
2026-06-29,IC014,CW02,27,4.59
2026-06-29,IC014,CW03,20,4.59
2026-06-29,IC014,CW04,27,4.59
2026-06-29,IC014,CW05,27,4.59
2026-06-29,IC015,CW01,35,5.31
2026-06-29,IC015,CW02,25,5.31
2026-06-29,IC015,CW03,30,5.31
2026-06-29,IC015,CW04,25,5.31
2026-06-29,IC015,CW05,26,5.31
2026-06-29,IC016,CW01,28,1.55
2026-06-29,IC016,CW02,36,1.55
2026-06-29,IC016,CW03,24,1.55
2026-06-29,IC016,CW04,39,1.55
2026-06-29,IC016,CW05,34,1.55
2026-06-29,IC017,CW01,31,3.3
2026-06-29,IC017,CW02,28,3.3
2026-06-29,IC017,CW03,26,3.3
2026-06-29,IC017,CW04,30,3.3
2026-06-29,IC017,CW05,44,3.3
2026-06-29,IC018,CW01,23,5.15
2026-06-29,IC018,CW02,31,5.15
2026-06-29,IC018,CW03,21,5.15
2026-06-29,IC018,CW04,32,5.15
2026-06-29,IC018,CW05,27,5.15
2026-06-29,IC019,CW01,39,3.32
2026-06-29,IC019,CW02,27,3.32
2026-06-29,IC019,CW03,28,3.32
2026-06-29,IC019,CW04,35,3.32
2026-06-29,IC019,CW05,34,3.32
2026-06-29,IC020,CW01,48,1.45
2026-06-29,IC020,CW02,27,1.45
2026-06-29,IC020,CW03,15,1.45
2026-06-29,IC020,CW04,31,1.45
2026-06-29,IC020,CW05,35,1.45
2026-06-29,IC021,CW01,22,3.44
2026-06-29,IC021,CW02,27,3.44
2026-06-29,IC021,CW03,28,3.44
2026-06-29,IC021,CW04,31,3.44
2026-06-29,IC021,CW05,48,3.44
2026-06-29,IC022,CW01,39,3.68
2026-06-29,IC022,CW02,21,3.68
2026-06-29,IC022,CW03,42,3.68
2026-06-29,IC022,CW04,53,3.68
2026-06-29,IC022,CW05,19,3.68
2026-06-30,IC001,CW01,35,1.94
2026-06-30,IC001,CW02,38,1.94
2026-06-30,IC001,CW03,30,1.94
2026-06-30,IC001,CW04,29,1.94
2026-06-30,IC001,CW05,38,1.94
2026-06-30,IC002,CW01,40,1.37
2026-06-30,IC002,CW02,22,1.37
2026-06-30,IC002,CW03,26,1.37
2026-06-30,IC002,CW04,31,1.37
2026-06-30,IC002,CW05,20,1.37
2026-06-30,IC003,CW01,32,1.34
2026-06-30,IC003,CW02,43,1.34
2026-06-30,IC003,CW03,28,1.34
2026-06-30,IC003,CW04,38,1.34
2026-06-30,IC003,CW05,18,1.34
2026-06-30,IC004,CW01,22,4.32
2026-06-30,IC004,CW02,36,4.32
2026-06-30,IC004,CW03,32,4.32
2026-06-30,IC004,CW04,17,4.32
2026-06-30,IC004,CW05,35,4.32
2026-06-30,IC005,CW01,38,2.02
2026-06-30,IC005,CW02,33,2.02
2026-06-30,IC005,CW03,33,2.02
2026-06-30,IC005,CW04,34,2.02
2026-06-30,IC005,CW05,24,2.02
2026-06-30,IC006,CW01,34,3.1
2026-06-30,IC006,CW02,28,3.1
2026-06-30,IC006,CW03,41,3.1
2026-06-30,IC006,CW04,20,3.1
2026-06-30,IC006,CW05,34,3.1
2026-06-30,IC007,CW01,35,5.07
2026-06-30,IC007,CW02,17,5.07
2026-06-30,IC007,CW03,28,5.07
2026-06-30,IC007,CW04,28,5.07
2026-06-30,IC007,CW05,30,5.07
2026-06-30,IC008,CW01,14,2.75
2026-06-30,IC008,CW02,42,2.75
2026-06-30,IC008,CW03,19,2.75
2026-06-30,IC008,CW04,29,2.75
2026-06-30,IC008,CW05,21,2.75
2026-06-30,IC009,CW01,32,1.44
2026-06-30,IC009,CW02,38,1.44
2026-06-30,IC009,CW03,37,1.44
2026-06-30,IC009,CW04,29,1.44
2026-06-30,IC009,CW05,36,1.44
2026-06-30,IC010,CW01,24,5.79
2026-06-30,IC010,CW02,26,5.79
2026-06-30,IC010,CW03,42,5.79
2026-06-30,IC010,CW04,36,5.79
2026-06-30,IC010,CW05,28,5.79
2026-06-30,IC011,CW01,34,3.13
2026-06-30,IC011,CW02,26,3.13
2026-06-30,IC011,CW03,44,3.13
2026-06-30,IC011,CW04,25,3.13
2026-06-30,IC011,CW05,24,3.13
2026-06-30,IC012,CW01,26,4.92
2026-06-30,IC012,CW02,31,4.92
2026-06-30,IC012,CW03,38,4.92
2026-06-30,IC012,CW04,31,4.92
2026-06-30,IC012,CW05,16,4.92
2026-06-30,IC013,CW01,49,2.5
2026-06-30,IC013,CW02,34,2.5
2026-06-30,IC013,CW03,31,2.5
2026-06-30,IC013,CW04,39,2.5
2026-06-30,IC013,CW05,25,2.5
2026-06-30,IC014,CW01,19,4.59
2026-06-30,IC014,CW02,28,4.59
2026-06-30,IC014,CW03,38,4.59
2026-06-30,IC014,CW04,29,4.59
2026-06-30,IC014,CW05,40,4.59
2026-06-30,IC015,CW01,38,5.31
2026-06-30,IC015,CW02,35,5.31
2026-06-30,IC015,CW03,24,5.31
2026-06-30,IC015,CW04,35,5.31
2026-06-30,IC015,CW05,28,5.31
2026-06-30,IC016,CW01,28,1.55
2026-06-30,IC016,CW02,32,1.55
2026-06-30,IC016,CW03,24,1.55
2026-06-30,IC016,CW04,34,1.55
2026-06-30,IC016,CW05,15,1.55
2026-06-30,IC017,CW01,23,3.3
2026-06-30,IC017,CW02,30,3.3
2026-06-30,IC017,CW03,44,3.3
2026-06-30,IC017,CW04,19,3.3
2026-06-30,IC017,CW05,28,3.3
2026-06-30,IC018,CW01,41,5.15
2026-06-30,IC018,CW02,27,5.15
2026-06-30,IC018,CW03,24,5.15
2026-06-30,IC018,CW04,33,5.15
2026-06-30,IC018,CW05,23,5.15
2026-06-30,IC019,CW01,21,3.32
2026-06-30,IC019,CW02,18,3.32
2026-06-30,IC019,CW03,27,3.32
2026-06-30,IC019,CW04,34,3.32
2026-06-30,IC019,CW05,35,3.32
2026-06-30,IC020,CW01,19,1.45
2026-06-30,IC020,CW02,36,1.45
2026-06-30,IC020,CW03,41,1.45
2026-06-30,IC020,CW04,34,1.45
2026-06-30,IC020,CW05,32,1.45
2026-06-30,IC021,CW01,44,3.44
2026-06-30,IC021,CW02,28,3.44
2026-06-30,IC021,CW03,31,3.44
2026-06-30,IC021,CW04,31,3.44
2026-06-30,IC021,CW05,28,3.44
2026-06-30,IC022,CW01,36,3.68
2026-06-30,IC022,CW02,26,3.68
2026-06-30,IC022,CW03,22,3.68
2026-06-30,IC022,CW04,17,3.68
2026-06-30,IC022,CW05,34,3.68
2026-07-01,IC001,CW01,18,1.94
2026-07-01,IC001,CW02,17,1.94
2026-07-01,IC001,CW03,18,1.94
2026-07-01,IC001,CW04,22,1.94
2026-07-01,IC001,CW05,23,1.94
2026-07-01,IC002,CW01,21,1.37
2026-07-01,IC002,CW02,16,1.37
2026-07-01,IC002,CW03,16,1.37
2026-07-01,IC002,CW04,21,1.37
2026-07-01,IC002,CW05,15,1.37
2026-07-01,IC003,CW01,15,1.34
2026-07-01,IC003,CW02,19,1.34
2026-07-01,IC003,CW03,19,1.34
2026-07-01,IC003,CW04,8,1.34
2026-07-01,IC003,CW05,8,1.34
2026-07-01,IC004,CW01,23,4.32
2026-07-01,IC004,CW02,18,4.32
2026-07-01,IC004,CW03,21,4.32
2026-07-01,IC004,CW04,21,4.32
2026-07-01,IC004,CW05,16,4.32
2026-07-01,IC005,CW01,8,2.02
2026-07-01,IC005,CW02,15,2.02
2026-07-01,IC005,CW03,12,2.02
2026-07-01,IC005,CW04,7,2.02
2026-07-01,IC005,CW05,14,2.02
2026-07-01,IC006,CW01,13,3.1
2026-07-01,IC006,CW02,13,3.1
2026-07-01,IC006,CW03,15,3.1
2026-07-01,IC006,CW04,17,3.1
2026-07-01,IC006,CW05,26,3.1
2026-07-01,IC007,CW01,17,5.07
2026-07-01,IC007,CW02,12,5.07
2026-07-01,IC007,CW03,13,5.07
2026-07-01,IC007,CW04,21,5.07
2026-07-01,IC007,CW05,16,5.07
2026-07-01,IC008,CW01,23,2.75
2026-07-01,IC008,CW02,14,2.75
2026-07-01,IC008,CW03,21,2.75
2026-07-01,IC008,CW04,14,2.75
2026-07-01,IC008,CW05,14,2.75
2026-07-01,IC009,CW01,9,1.44
2026-07-01,IC009,CW02,9,1.44
2026-07-01,IC009,CW03,18,1.44
2026-07-01,IC009,CW04,14,1.44
2026-07-01,IC009,CW05,12,1.44
2026-07-01,IC010,CW01,18,5.79
2026-07-01,IC010,CW02,27,5.79
2026-07-01,IC010,CW03,15,5.79
2026-07-01,IC010,CW04,14,5.79
2026-07-01,IC010,CW05,26,5.79
2026-07-01,IC011,CW01,26,3.13
2026-07-01,IC011,CW02,8,3.13
2026-07-01,IC011,CW03,21,3.13
2026-07-01,IC011,CW04,15,3.13
2026-07-01,IC011,CW05,8,3.13
2026-07-01,IC012,CW01,9,4.92
2026-07-01,IC012,CW02,14,4.92
2026-07-01,IC012,CW03,9,4.92
2026-07-01,IC012,CW04,16,4.92
2026-07-01,IC012,CW05,21,4.92
2026-07-01,IC013,CW01,14,2.5
2026-07-01,IC013,CW02,21,2.5
2026-07-01,IC013,CW03,14,2.5
2026-07-01,IC013,CW04,12,2.5
2026-07-01,IC013,CW05,4,2.5
2026-07-01,IC014,CW01,13,4.59
2026-07-01,IC014,CW02,19,4.59
2026-07-01,IC014,CW03,24,4.59
2026-07-01,IC014,CW04,23,4.59
2026-07-01,IC014,CW05,9,4.59
2026-07-01,IC015,CW01,9,5.31
2026-07-01,IC015,CW02,18,5.31
2026-07-01,IC015,CW03,20,5.31
2026-07-01,IC015,CW04,24,5.31
2026-07-01,IC015,CW05,12,5.31
2026-07-01,IC016,CW01,10,1.55
2026-07-01,IC016,CW02,20,1.55
2026-07-01,IC016,CW03,23,1.55
2026-07-01,IC016,CW04,14,1.55
2026-07-01,IC016,CW05,21,1.55
2026-07-01,IC017,CW01,19,3.3
2026-07-01,IC017,CW02,11,3.3
2026-07-01,IC017,CW03,21,3.3
2026-07-01,IC017,CW04,29,3.3
2026-07-01,IC017,CW05,11,3.3
2026-07-01,IC018,CW01,13,5.15
2026-07-01,IC018,CW02,8,5.15
2026-07-01,IC018,CW03,21,5.15
2026-07-01,IC018,CW04,10,5.15
2026-07-01,IC018,CW05,14,5.15
2026-07-01,IC019,CW01,20,3.32
2026-07-01,IC019,CW02,5,3.32
2026-07-01,IC019,CW03,15,3.32
2026-07-01,IC019,CW04,11,3.32
2026-07-01,IC019,CW05,23,3.32
2026-07-01,IC020,CW01,22,1.45
2026-07-01,IC020,CW02,20,1.45
2026-07-01,IC020,CW03,16,1.45
2026-07-01,IC020,CW04,14,1.45
2026-07-01,IC020,CW05,26,1.45
2026-07-01,IC021,CW01,22,3.44
2026-07-01,IC021,CW02,14,3.44
2026-07-01,IC021,CW03,19,3.44
2026-07-01,IC021,CW04,23,3.44
2026-07-01,IC021,CW05,13,3.44
2026-07-01,IC022,CW01,23,3.68
2026-07-01,IC022,CW02,24,3.68
2026-07-01,IC022,CW03,21,3.68
2026-07-01,IC022,CW04,11,3.68
2026-07-01,IC022,CW05,17,3.68
2026-07-02,IC001,CW01,14,1.94
2026-07-02,IC001,CW02,24,1.94
2026-07-02,IC001,CW03,20,1.94
2026-07-02,IC001,CW04,24,1.94
2026-07-02,IC001,CW05,13,1.94
2026-07-02,IC002,CW01,15,1.37
2026-07-02,IC002,CW02,19,1.37
2026-07-02,IC002,CW03,20,1.37
2026-07-02,IC002,CW04,18,1.37
2026-07-02,IC002,CW05,21,1.37
2026-07-02,IC003,CW01,22,1.34
2026-07-02,IC003,CW02,12,1.34
2026-07-02,IC003,CW03,19,1.34
2026-07-02,IC003,CW04,11,1.34
2026-07-02,IC003,CW05,24,1.34
2026-07-02,IC004,CW01,15,4.32
2026-07-02,IC004,CW02,16,4.32
2026-07-02,IC004,CW03,19,4.32
2026-07-02,IC004,CW04,13,4.32
2026-07-02,IC004,CW05,8,4.32
2026-07-02,IC005,CW01,20,2.02
2026-07-02,IC005,CW02,16,2.02
2026-07-02,IC005,CW03,35,2.02
2026-07-02,IC005,CW04,22,2.02
2026-07-02,IC005,CW05,19,2.02
2026-07-02,IC006,CW01,16,3.1
2026-07-02,IC006,CW02,17,3.1
2026-07-02,IC006,CW03,14,3.1
2026-07-02,IC006,CW04,14,3.1
2026-07-02,IC006,CW05,25,3.1
2026-07-02,IC007,CW01,15,5.07
2026-07-02,IC007,CW02,19,5.07
2026-07-02,IC007,CW03,11,5.07
2026-07-02,IC007,CW04,18,5.07
2026-07-02,IC007,CW05,14,5.07
2026-07-02,IC008,CW01,16,2.75
2026-07-02,IC008,CW02,20,2.75
2026-07-02,IC008,CW03,18,2.75
2026-07-02,IC008,CW04,17,2.75
2026-07-02,IC008,CW05,22,2.75
2026-07-02,IC009,CW01,28,1.44
2026-07-02,IC009,CW03,17,1.44
2026-07-02,IC009,CW04,10,1.44
2026-07-02,IC009,CW05,16,1.44
2026-07-02,IC010,CW01,13,5.79
2026-07-02,IC010,CW02,13,5.79
2026-07-02,IC010,CW03,19,5.79
2026-07-02,IC010,CW04,15,5.79
2026-07-02,IC010,CW05,20,5.79
2026-07-02,IC011,CW01,15,3.13
2026-07-02,IC011,CW02,19,3.13
2026-07-02,IC011,CW03,25,3.13
2026-07-02,IC011,CW04,16,3.13
2026-07-02,IC011,CW05,24,3.13
2026-07-02,IC012,CW01,15,4.92
2026-07-02,IC012,CW02,15,4.92
2026-07-02,IC012,CW03,23,4.92
2026-07-02,IC012,CW04,27,4.92
2026-07-02,IC012,CW05,17,4.92
2026-07-02,IC013,CW01,24,2.5
2026-07-02,IC013,CW02,18,2.5
2026-07-02,IC013,CW03,17,2.5
2026-07-02,IC013,CW04,11,2.5
2026-07-02,IC013,CW05,26,2.5
2026-07-02,IC014,CW01,17,4.59
2026-07-02,IC014,CW02,24,4.59
2026-07-02,IC014,CW03,18,4.59
2026-07-02,IC014,CW04,16,4.59
2026-07-02,IC014,CW05,10,4.59
2026-07-02,IC015,CW01,12,5.31
2026-07-02,IC015,CW02,18,5.31
2026-07-02,IC015,CW03,12,5.31
2026-07-02,IC015,CW04,18,5.31
2026-07-02,IC015,CW05,16,5.31
2026-07-02,IC016,CW01,18,1.55
2026-07-02,IC016,CW02,15,1.55
2026-07-02,IC016,CW03,20,1.55
2026-07-02,IC016,CW04,9,1.55
2026-07-02,IC016,CW05,21,1.55
2026-07-02,IC017,CW01,19,3.3
2026-07-02,IC017,CW02,18,3.3
2026-07-02,IC017,CW03,13,3.3
2026-07-02,IC017,CW04,13,3.3
2026-07-02,IC017,CW05,16,3.3
2026-07-02,IC018,CW01,11,5.15
2026-07-02,IC018,CW02,14,5.15
2026-07-02,IC018,CW03,13,5.15
2026-07-02,IC018,CW04,15,5.15
2026-07-02,IC018,CW05,15,5.15
2026-07-02,IC019,CW01,20,3.32
2026-07-02,IC019,CW02,22,3.32
2026-07-02,IC019,CW03,19,3.32
2026-07-02,IC019,CW04,12,3.32
2026-07-02,IC019,CW05,11,3.32
2026-07-02,IC020,CW01,7,1.45
2026-07-02,IC020,CW02,21,1.45
2026-07-02,IC020,CW03,11,1.45
2026-07-02,IC020,CW04,19,1.45
2026-07-02,IC020,CW05,14,1.45
2026-07-02,IC021,CW01,15,3.44
2026-07-02,IC021,CW02,15,3.44
2026-07-02,IC021,CW03,28,3.44
2026-07-02,IC021,CW04,12,3.44
2026-07-02,IC021,CW05,21,3.44
2026-07-02,IC022,CW01,15,3.68
2026-07-02,IC022,CW02,17,3.68
2026-07-02,IC022,CW03,12,3.68
2026-07-02,IC022,CW04,17,3.68
2026-07-02,IC022,CW05,29,3.68
2026-07-03,IC001,CW01,31,1.94
2026-07-03,IC001,CW02,28,1.94
2026-07-03,IC001,CW03,34,1.94
2026-07-03,IC001,CW04,28,1.94
2026-07-03,IC001,CW05,22,1.94
2026-07-03,IC002,CW01,27,1.37
2026-07-03,IC002,CW02,21,1.37
2026-07-03,IC002,CW03,15,1.37
2026-07-03,IC002,CW04,24,1.37
2026-07-03,IC002,CW05,27,1.37
2026-07-03,IC003,CW01,30,1.34
2026-07-03,IC003,CW02,19,1.34
2026-07-03,IC003,CW03,34,1.34
2026-07-03,IC003,CW04,17,1.34
2026-07-03,IC003,CW05,21,1.34
2026-07-03,IC004,CW01,23,4.32
2026-07-03,IC004,CW02,27,4.32
2026-07-03,IC004,CW03,11,4.32
2026-07-03,IC004,CW04,33,4.32
2026-07-03,IC004,CW05,27,4.32
2026-07-03,IC005,CW01,27,2.02
2026-07-03,IC005,CW02,26,2.02
2026-07-03,IC005,CW03,30,2.02
2026-07-03,IC005,CW04,13,2.02
2026-07-03,IC005,CW05,27,2.02
2026-07-03,IC006,CW01,20,3.1
2026-07-03,IC006,CW02,29,3.1
